day_of_week,hour,service_type,queue_length,people_arriving,people_served,active_counters,staff_available,average_service_time,capacity,holiday,current_crowd,waiting_time,future_crowd,crowd_level,year,month,day
2,4,0,0,0,2,3,5,9.672890214749737,3,0,0,0.29,0,0,2025,8,30
2,4,1,0,1,2,4,4,11.659370455362662,3,0,1,1.46,1,0,2025,8,30
2,4,1,0,0,2,3,4,11.749803175568406,3,0,0,0.0,0,0,2025,8,30
2,4,2,0,1,1,1,1,6.11809812869894,2,0,1,0.0,0,0,2025,8,30
2,5,1,0,0,2,3,5,9.453640313349316,3,0,0,1.37,0,0,2025,8,30
2,5,1,0,2,4,5,5,9.59520822490004,5,0,2,0.0,2,0,2025,8,30
2,5,3,1,3,2,2,2,6.675974574775325,3,0,4,5.95,2,0,2025,8,30
2,5,3,0,1,7,4,6,5.070360409300633,8,0,1,0.44,0,0,2025,8,30
2,5,1,2,2,0,1,3,13.581876654114277,1,0,4,28.77,6,0,2025,8,30
2,5,1,3,3,2,4,4,11.887350359770922,3,0,6,5.47,5,0,2025,8,30
2,6,1,2,1,2,3,4,11.08333446395712,3,0,3,10.67,0,0,2025,8,30
2,6,2,0,4,6,5,7,7.411525601645807,7,0,4,0.88,0,0,2025,8,30
2,6,1,3,4,1,2,4,11.000409465215665,2,0,7,18.81,11,0,2025,8,30
2,6,1,5,3,1,2,3,11.290288656747215,2,0,8,30.89,11,0,2025,8,30
2,6,1,4,2,3,5,6,13.55052362950025,4,0,6,14.47,2,0,2025,8,30
2,6,1,6,3,1,3,3,12.706206933749373,2,0,9,26.8,10,0,2025,8,30
2,7,1,5,2,3,5,6,11.9974128233045,4,0,7,11.93,3,0,2025,8,30
2,7,1,7,4,2,4,4,12.66499012409158,3,0,11,22.13,16,1,2025,8,30
2,7,2,3,2,6,4,4,5.581319174898825,7,0,5,3.67,1,0,2025,8,30
2,7,1,3,2,2,3,4,9.0756631600892,3,0,5,10.77,2,0,2025,8,30
2,7,1,1,1,3,5,7,11.629599131257637,4,0,2,1.59,0,0,2025,8,30
2,7,0,0,0,4,5,6,9.244020903537118,5,0,0,3.46,0,0,2025,8,30
2,8,3,2,3,1,1,1,4.943108052052295,2,0,5,7.79,9,0,2025,8,30
2,8,0,2,1,1,2,2,9.341971720577114,2,0,3,9.06,4,0,2025,8,30
2,8,1,3,1,0,1,3,11.897827288785589,1,0,4,39.62,7,0,2025,8,30
2,8,0,3,1,1,3,3,12.590065676973497,2,0,4,14.91,3,0,2025,8,30
2,8,0,1,1,3,2,2,5.241166263391937,4,0,2,1.2,2,0,2025,8,30
2,8,2,0,2,3,3,4,8.23056209111768,4,0,2,1.55,0,0,2025,8,30
2,9,1,5,8,3,5,6,12.247842824792118,4,0,13,14.87,18,1,2025,8,30
2,9,2,16,11,0,1,3,7.112334959298241,1,0,27,108.69,35,1,2025,8,30
2,9,1,21,6,1,3,5,12.646932384104447,2,0,27,86.33,35,1,2025,8,30
2,9,0,27,6,0,1,2,8.609355457120031,1,0,33,230.94,37,2,2025,8,30
2,9,3,22,4,9,5,6,4.222477785562322,12,0,26,16.95,19,1,2025,8,30
2,9,3,25,7,4,3,5,5.770903537664808,5,0,32,42.24,34,1,2025,8,30
2,10,3,13,2,14,5,6,3.0,17,1,15,8.54,2,0,2025,8,30
2,10,1,15,4,2,3,4,10.44812654788883,3,0,19,53.9,20,1,2025,8,30
2,10,3,11,6,10,5,5,4.5123510985347215,11,0,17,7.02,14,0,2025,8,30
2,10,0,13,3,1,2,2,12.657353147024685,2,0,16,79.37,19,1,2025,8,30
2,10,1,16,4,1,2,4,10.39559451753765,2,0,20,84.86,26,1,2025,8,30
2,10,0,16,3,3,3,5,7.282091443196796,4,0,19,36.66,17,1,2025,8,30
2,11,3,20,8,4,3,3,4.843856605031833,6,0,28,30.55,30,1,2025,8,30
2,11,1,21,2,1,2,2,12.029475198983343,2,1,23,124.39,27,1,2025,8,30
2,11,1,28,9,2,3,3,9.416303895264043,3,0,37,87.03,47,2,2025,8,30
2,11,1,35,7,0,1,1,12.327657743355475,1,0,42,430.51,49,2,2025,8,30
2,11,3,30,2,7,4,5,4.721180523697147,8,0,32,33.88,27,1,2025,8,30
2,11,2,29,3,4,4,6,8.063030802220972,5,0,32,57.37,31,1,2025,8,30
2,12,1,31,3,1,2,4,12.214812599363576,2,0,34,189.83,37,2,2025,8,30
2,12,0,36,5,0,1,2,10.55771529402938,1,0,41,377.47,43,2,2025,8,30
2,12,1,38,5,3,4,4,11.09801959078214,4,0,43,104.22,47,2,2025,8,30
2,12,2,38,10,10,5,6,4.49458330662841,11,0,48,34.39,46,2,2025,8,30
2,12,1,46,8,0,1,3,11.697706030485524,1,0,54,538.99,62,2,2025,8,30
2,12,2,51,5,0,1,3,7.591339634000398,1,0,56,385.58,61,2,2025,8,30
2,13,1,51,1,1,2,4,10.113290484558458,2,0,52,258.86,52,2,2025,8,30
2,13,3,40,0,11,4,5,3.0,13,1,40,30.73,28,1,2025,8,30
2,13,1,37,1,4,5,5,10.16577024351088,5,0,38,72.95,35,1,2025,8,30
2,13,1,39,3,1,3,3,12.31750492543636,2,0,42,159.06,43,2,2025,8,30
2,13,3,37,2,4,3,3,4.64448094231779,6,0,39,52.35,35,1,2025,8,30
2,13,1,39,2,0,2,3,13.603672945429151,1,0,41,263.05,42,2,2025,8,30
2,14,0,46,7,0,1,3,10.7572621863744,1,0,53,493.25,62,2,2025,8,30
2,14,3,47,6,5,5,6,8.420450031822867,6,0,53,81.9,56,2,2025,8,30
2,14,1,51,5,1,3,3,13.179515610295258,2,0,56,224.62,62,2,2025,8,30
2,14,1,56,6,1,3,5,12.229339048790234,2,0,62,227.68,64,2,2025,8,30
2,14,0,58,3,1,2,3,10.68495005707042,2,1,61,307.6,60,2,2025,8,30
2,14,3,61,4,1,1,1,4.037193274838294,2,0,65,245.62,70,2,2025,8,30
2,15,1,63,4,2,3,4,11.498514096719234,3,0,67,238.2,70,2,2025,8,30
2,15,3,61,4,6,5,5,6.198559523332202,8,0,65,76.45,64,2,2025,8,30
2,15,1,63,4,2,3,5,10.96338694311116,3,0,67,230.93,72,2,2025,8,30
2,15,1,65,3,1,2,4,10.903389297937236,2,0,68,353.23,73,2,2025,8,30
2,15,2,60,1,6,4,6,5.587352602316919,7,0,61,83.39,56,2,2025,8,30
2,15,3,62,5,3,3,4,7.252712640803676,4,0,67,151.1,66,2,2025,8,30
2,16,3,65,6,3,2,3,5.109243184055327,4,0,71,161.3,72,2,2025,8,30
2,16,0,65,2,2,3,5,9.281335757237107,3,0,67,201.86,69,2,2025,8,30
2,16,1,69,4,0,1,3,12.05909586095312,1,0,73,828.86,77,2,2025,8,30
2,16,0,72,4,1,2,4,11.886044931035586,2,0,76,425.35,82,2,2025,8,30
2,16,2,71,5,6,4,5,6.049751341617235,7,0,76,110.28,77,2,2025,8,30
2,16,2,70,3,4,3,4,6.418979737137589,5,0,73,145.94,70,2,2025,8,30
2,17,1,74,6,2,3,3,10.03446812812883,3,0,80,244.44,85,2,2025,8,30
2,17,1,76,2,0,1,1,11.150505014936648,1,0,78,848.01,82,2,2025,8,30
2,17,2,81,7,2,2,2,6.22372449089155,3,0,88,253.98,95,2,2025,8,30
2,17,3,82,4,3,2,3,5.252594079892031,4,0,86,214.4,87,2,2025,8,30
2,17,1,83,3,2,3,3,9.36152204028349,3,0,86,260.6,88,2,2025,8,30
2,17,1,81,0,2,3,3,11.010074302954427,3,0,81,299.46,80,2,2025,8,30
2,18,1,81,2,2,4,4,14.373867383445871,3,0,83,286.92,85,2,2025,8,30
2,18,2,77,0,4,3,5,6.572015403402788,5,0,77,171.38,71,2,2025,8,30
2,18,0,78,2,1,2,4,11.32153627200102,2,0,80,441.06,80,2,2025,8,30
2,18,1,78,1,1,2,3,12.692881465809696,2,0,79,491.48,79,2,2025,8,30
2,18,2,77,2,3,4,4,9.339144325395226,4,0,79,185.02,78,2,2025,8,30
2,18,1,77,1,1,3,3,14.005383532593472,2,0,78,359.45,78,2,2025,8,30
2,19,2,74,2,5,5,7,8.601854520121968,6,0,76,125.02,73,2,2025,8,30
2,19,1,75,1,0,1,2,15.340924284149049,1,0,76,1149.11,80,2,2025,8,30
2,19,1,74,3,4,5,5,9.365224917211506,5,0,77,139.68,76,2,2025,8,30
2,19,1,75,2,1,2,2,12.395377378175755,2,0,77,464.27,75,2,2025,8,30
2,19,1,74,1,2,3,4,11.349253669094333,3,0,75,279.07,71,2,2025,8,30
2,19,1,72,0,2,4,4,11.878869458298892,3,0,72,218.39,71,2,2025,8,30
2,20,3,70,3,5,3,3,4.008125328409278,7,0,73,90.94,73,2,2025,8,30
2,20,2,71,4,3,4,6,9.518855698157292,4,0,75,170.83,73,2,2025,8,30
2,20,2,70,3,4,4,4,8.06779920936065,5,0,73,141.43,75,2,2025,8,30
2,20,0,68,1,3,4,5,11.327494342191269,4,0,69,193.36,66,2,2025,8,30
2,20,2,69,3,2,2,4,7.97832473267103,3,0,72,272.12,71,2,2025,8,30
2,20,2,66,1,4,3,4,6.126920744106107,5,0,67,138.36,61,2,2025,8,30
2,21,0,65,2,3,4,4,10.472457951019392,4,0,67,168.93,65,2,2025,8,30
2,21,1,65,1,1,2,4,9.529610901501425,2,0,66,310.81,65,2,2025,8,30
2,21,2,61,2,6,3,5,4.55792395558644,7,0,63,92.26,58,2,2025,8,30
2,21,1,62,3,2,3,5,9.937641077182247,3,0,65,204.86,68,2,2025,8,30
2,21,3,60,1,3,2,2,5.225758886805167,4,0,61,155.49,57,2,2025,8,30
2,21,1,63,3,0,1,2,10.86784677102508,1,0,66,684.88,67,2,2025,8,30
2,22,1,64,2,1,2,3,13.275164670690485,2,0,66,427.66,66,2,2025,8,30
2,22,2,66,3,1,2,4,9.524346900310096,2,0,69,312.94,73,2,2025,8,30
2,22,0,64,2,4,5,7,8.880034151914046,6,0,66,114.02,61,2,2025,8,30
2,22,2,62,4,6,4,4,5.187326360314615,8,0,66,77.47,64,2,2025,8,30
2,22,0,61,2,3,4,5,10.352722419299733,4,0,63,163.72,65,2,2025,8,30
2,22,1,61,1,1,2,4,12.376880169437044,2,1,62,377.88,64,2,2025,8,30
2,23,0,58,0,3,4,6,9.812927769332145,4,0,58,143.56,58,2,2025,8,30
2,23,3,58,2,2,2,4,6.475953988147263,3,0,60,185.81,60,2,2025,8,30
2,23,1,59,2,1,2,3,11.632004279390744,2,0,61,343.29,65,2,2025,8,30
2,23,2,55,1,5,3,4,4.5297285662548745,7,0,56,82.96,51,2,2025,8,30
2,23,0,55,0,0,1,3,9.040771005783805,1,0,55,498.64,53,2,2025,8,30
2,23,2,53,2,4,3,4,5.8915917336709525,5,0,55,106.48,50,2,2025,8,30
3,0,1,3,3,0,1,3,14.309179211101092,1,0,6,42.18,9,0,2025,8,31
3,0,0,4,2,1,2,4,11.383724476599818,2,0,6,19.72,9,0,2025,8,31
3,0,1,5,2,1,2,3,13.222002252222088,2,0,7,33.5,9,0,2025,8,31
3,0,1,3,1,3,4,6,10.738643949805793,4,0,4,6.79,0,0,2025,8,31
3,0,1,1,1,3,4,5,10.19459546618614,4,0,2,6.51,2,0,2025,8,31
3,0,1,1,1,1,3,5,12.017209276184737,2,0,2,2.35,2,0,2025,8,31
3,1,3,0,1,5,2,3,3.574327833971289,6,0,1,1.71,0,0,2025,8,31
3,1,1,2,4,2,3,3,11.471609251940116,3,0,6,9.93,11,0,2025,8,31
3,1,0,3,1,0,1,1,8.408054718796338,1,0,4,26.04,7,0,2025,8,31
3,1,1,3,1,1,2,3,10.505558110072691,2,0,4,19.83,7,0,2025,8,31
3,1,1,4,3,2,4,6,11.956165092036258,3,0,7,11.75,10,0,2025,8,31
3,1,1,4,3,3,5,5,12.25407045395245,4,0,7,12.55,4,0,2025,8,31
3,2,2,5,2,1,2,4,10.897915074590433,2,0,7,24.17,6,0,2025,8,31
3,2,2,4,1,2,3,4,9.729290085681118,3,0,5,16.72,7,0,2025,8,31
3,2,1,5,3,2,4,6,12.483295811489134,3,0,8,12.69,12,0,2025,8,31
3,2,1,5,0,0,1,2,12.074346365450417,1,0,5,62.07,5,0,2025,8,31
3,2,1,10,5,0,1,3,12.402078442023331,1,0,15,123.52,21,1,2025,8,31
3,2,3,8,0,2,1,3,3.972535634895928,3,1,8,33.71,7,0,2025,8,31
3,3,1,7,1,2,4,6,12.834273691886432,3,0,8,21.08,8,0,2025,8,31
3,3,1,8,2,1,3,3,13.871394386032048,2,0,10,36.65,13,0,2025,8,31
3,3,1,8,0,0,2,3,15.16717992692157,1,0,8,59.06,8,0,2025,8,31
3,3,0,6,1,3,4,4,7.633971477685867,5,0,7,11.9,8,0,2025,8,31
3,3,1,4,1,3,5,7,12.53162503011708,4,0,5,9.4,2,0,2025,8,31
3,3,3,3,1,2,2,2,6.958210309668788,3,0,4,11.77,3,0,2025,8,31
3,4,2,0,0,7,4,6,4.568057653880865,9,0,0,0.0,0,0,2025,8,31
3,4,2,0,1,4,2,3,4.273450872036852,5,0,1,0.06,1,0,2025,8,31
3,4,2,0,2,3,3,5,7.609976210513949,4,0,2,0.0,0,0,2025,8,31
3,4,1,0,3,4,5,6,9.858439667845076,5,0,3,0.0,3,0,2025,8,31
3,4,3,0,2,3,2,2,5.078589521895164,4,0,2,0.0,3,0,2025,8,31
3,4,3,0,1,11,5,5,3.8322675917465534,13,1,1,0.0,0,0,2025,8,31
3,5,1,3,5,2,3,3,11.609310155579056,3,0,8,11.74,8,0,2025,8,31
3,5,1,3,1,1,2,4,8.953449848914103,2,0,4,11.22,5,0,2025,8,31
3,5,2,0,1,11,5,7,3.483927965624158,14,0,1,0.0,0,0,2025,8,31
3,5,2,1,1,0,1,3,8.06232760012771,1,0,2,9.18,3,0,2025,8,31
3,5,2,2,3,2,2,2,6.33268168423751,3,0,5,4.77,8,0,2025,8,31
3,5,0,0,1,4,5,6,10.727636645076588,5,0,1,0.0,1,0,2025,8,31
3,6,1,0,1,1,3,4,12.648397109697802,2,0,1,0.0,1,0,2025,8,31
3,6,0,3,3,0,1,2,10.515290747341425,1,0,6,31.56,6,0,2025,8,31
3,6,2,2,2,3,3,4,7.669870982838675,4,0,4,2.43,1,0,2025,8,31
3,6,0,0,0,3,4,5,8.902171707309039,4,0,0,0.0,0,0,2025,8,31
3,6,3,0,0,4,4,6,7.765956343802511,5,0,0,0.73,0,0,2025,8,31
3,6,3,0,1,5,3,3,4.22815073204326,7,0,1,2.34,0,0,2025,8,31
3,7,1,1,4,3,5,7,10.599199103045375,5,0,5,3.06,8,0,2025,8,31
3,7,1,1,3,3,4,5,11.1449748819325,4,0,4,5.27,3,0,2025,8,31
3,7,2,0,1,5,3,5,4.750795499796127,6,0,1,0.11,0,0,2025,8,31
3,7,0,0,1,1,2,4,10.437401507863402,2,0,1,0.3,0,0,2025,8,31
3,7,0,2,2,0,1,1,8.52926223253321,1,0,4,19.02,9,0,2025,8,31
3,7,3,0,4,6,4,4,4.989158421088535,8,0,4,0.0,2,0,2025,8,31
3,8,1,2,3,1,2,3,11.243500625854484,2,0,5,13.26,7,0,2025,8,31
3,8,1,0,0,2,4,5,13.71378720895016,3,0,0,0.0,1,0,2025,8,31
3,8,0,2,2,0,1,2,9.073706764796205,1,0,4,20.32,3,0,2025,8,31
3,8,1,4,3,1,2,3,12.490990219153831,2,0,7,24.91,10,0,2025,8,31
3,8,2,1,3,6,4,4,5.4504802868341,7,0,4,0.03,0,0,2025,8,31
3,8,0,2,1,0,1,3,11.618491622738926,1,0,3,26.39,1,0,2025,8,31
3,9,0,3,4,3,3,5,7.736261193262883,4,0,7,8.49,5,0,2025,8,31
3,9,2,2,8,9,5,5,4.9430657900537,10,0,10,1.71,9,0,2025,8,31
3,9,2,6,9,5,5,7,7.295320493280297,7,0,15,8.36,18,1,2025,8,31
3,9,3,7,5,4,3,4,5.77125478137402,5,0,12,11.78,12,0,2025,8,31
3,9,2,12,9,4,4,5,7.620584892674943,5,0,21,21.98,25,1,2025,8,31
3,9,3,1,2,13,5,5,3.0,17,0,3,0.0,0,0,2025,8,31
3,10,1,1,2,2,4,4,11.966440253884493,3,0,3,2.45,4,0,2025,8,31
3,10,3,0,3,4,3,4,4.987095019237287,6,0,3,1.59,0,0,2025,8,31
3,10,0,3,7,4,4,4,8.851383861366436,5,0,10,2.83,15,0,2025,8,31
3,10,1,7,5,1,3,3,13.109859368740388,2,0,12,31.61,13,0,2025,8,31
3,10,0,9,3,1,2,3,10.59299156467692,2,0,12,48.87,12,0,2025,8,31
3,10,0,13,8,4,5,5,10.856804254068424,5,0,21,26.48,25,1,2025,8,31
3,11,0,14,5,4,5,5,10.729718100328313,5,0,19,31.84,22,1,2025,8,31
3,11,1,16,5,3,5,7,11.26106559912445,4,0,21,31.8,22,1,2025,8,31
3,11,2,18,5,3,2,2,5.6907091060642685,4,0,23,52.91,25,1,2025,8,31
3,11,1,20,2,0,1,3,14.562230760767443,1,0,22,290.72,26,1,2025,8,31
3,11,1,21,5,4,5,7,10.24034708756957,5,0,26,42.02,28,1,2025,8,31
3,11,2,23,6,4,4,6,7.301110226990697,5,0,29,41.87,28,1,2025,8,31
3,12,1,27,6,2,5,5,16.581464775398807,3,0,33,87.07,34,1,2025,8,31
3,12,1,32,6,1,3,3,14.3755396090107,2,0,38,153.78,45,2,2025,8,31
3,12,0,32,1,1,2,3,10.284847606441962,2,0,33,165.02,32,1,2025,8,31
3,12,3,36,6,2,1,2,3.0,3,0,42,107.53,49,2,2025,8,31
3,12,1,36,3,3,5,7,12.634411730953916,4,0,39,92.36,41,2,2025,8,31
3,12,2,36,2,2,2,3,7.188506683130565,3,0,38,129.89,38,2,2025,8,31
3,13,1,34,1,3,5,6,13.224321696698308,4,0,35,88.3,32,1,2025,8,31
3,13,1,34,3,3,4,5,11.182082381542688,4,0,37,92.98,37,2,2025,8,31
3,13,0,32,1,3,5,7,11.986389116078902,4,0,33,75.19,31,1,2025,8,31
3,13,0,30,2,4,5,6,10.131149753064562,5,0,32,58.87,28,1,2025,8,31
3,13,0,30,1,1,2,2,9.274345873185196,2,0,31,141.5,33,1,2025,8,31
3,13,2,27,1,4,4,6,8.031100083398776,5,0,28,54.08,28,1,2025,8,31
3,14,1,31,6,2,3,5,10.985686301497,3,0,37,117.24,44,2,2025,8,31
3,14,0,34,5,2,3,5,9.336555853012005,3,0,39,107.61,39,2,2025,8,31
3,14,0,38,7,3,5,6,11.703717687025405,4,0,45,84.89,50,2,2025,8,31
3,14,1,41,3,0,2,2,13.431566511033331,1,1,44,277.13,44,2,2025,8,31
3,14,2,43,4,2,2,4,6.823671922418408,3,0,47,144.37,49,2,2025,8,31
3,14,2,49,8,2,2,4,7.750904902092321,3,0,57,193.63,61,2,2025,8,31
3,15,1,50,4,3,5,6,11.704893203371334,4,0,54,119.98,58,2,2025,8,31
3,15,0,49,3,4,4,4,8.401587465754071,5,0,52,102.22,52,2,2025,8,31
3,15,0,49,3,3,4,6,11.176795915840591,4,0,52,135.8,55,2,2025,8,31
3,15,1,52,6,3,5,7,12.11248237342755,4,0,58,127.64,63,2,2025,8,31
3,15,2,57,7,2,2,2,7.139430645184474,3,0,64,204.29,70,2,2025,8,31
3,15,0,56,1,2,3,4,11.2138590297168,3,0,57,207.36,54,2,2025,8,31
3,16,0,57,4,3,4,4,10.389457143343684,4,0,61,149.36,62,2,2025,8,31
3,16,1,59,6,4,5,6,10.98807117196346,5,0,65,129.66,70,2,2025,8,31
3,16,1,62,5,2,4,6,11.525575558716088,3,0,67,180.97,68,2,2025,8,31
3,16,1,64,3,1,2,4,11.177518731962982,2,0,67,359.44,67,2,2025,8,31
3,16,0,66,7,5,5,7,8.132582687176384,6,0,73,105.04,72,2,2025,8,31
3,16,0,71,5,0,1,3,12.456292524716773,1,0,76,886.54,78,2,2025,8,31
3,17,3,70,3,4,3,3,5.915159997186065,5,0,73,135.06,74,2,2025,8,31
3,17,1,74,6,2,3,5,10.28531237334892,3,0,80,253.8,84,2,2025,8,31
3,17,1,77,5,2,3,5,11.356768902128827,3,0,82,293.61,86,2,2025,8,31
3,17,0,79,6,4,5,6,11.003101438129525,5,0,85,176.13,85,2,2025,8,31
3,17,0,85,6,0,1,3,9.675930427185191,1,0,91,821.1,96,2,2025,8,31
3,17,1,91,6,0,1,2,10.461703066772404,1,0,97,954.57,106,2,2025,8,31
3,18,3,90,4,5,2,4,3.337576559574001,6,0,94,148.5,90,2,2025,8,31
3,18,1,90,0,0,1,1,11.496354619334454,1,0,90,1034.46,88,2,2025,8,31
3,18,1,93,3,0,1,3,11.953537466935298,1,0,96,1113.76,97,2,2025,8,31
3,18,0,95,2,0,1,2,10.2631716293598,1,0,97,976.27,101,2,2025,8,31
3,18,3,91,2,6,2,4,3.0,7,0,93,135.73,88,2,2025,8,31
3,18,1,92,5,4,5,5,10.764690179301692,5,0,97,196.2,97,2,2025,8,31
3,19,0,90,1,3,5,6,11.812577935944338,4,0,91,214.59,88,2,2025,8,31
3,19,2,85,2,7,5,5,6.382561894183141,8,0,87,112.37,82,2,2025,8,31
3,19,2,81,2,6,4,4,5.26461375373782,8,0,83,107.71,78,2,2025,8,31
3,19,2,79,1,3,2,2,4.81530861433689,4,0,80,191.09,81,2,2025,8,31
3,19,0,77,2,4,5,6,10.514090817739378,5,0,79,161.48,76,2,2025,8,31
3,19,0,77,4,4,5,5,10.190149750470948,5,0,81,159.32,81,2,2025,8,31
3,20,0,73,0,4,5,6,10.719232577080527,5,0,73,157.57,70,2,2025,8,31
3,20,2,75,3,1,1,2,6.392659403069681,2,0,78,482.53,83,2,2025,8,31
3,20,2,75,4,4,3,5,5.734521415242831,5,0,79,142.2,79,2,2025,8,31
3,20,1,74,1,2,3,4,10.463860866760555,3,0,75,256.77,77,2,2025,8,31
3,20,1,73,0,1,3,3,12.142923217981664,2,1,73,295.66,69,2,2025,8,31
3,20,1,71,2,4,5,6,9.989273418800405,5,0,73,141.15,70,2,2025,8,31
3,21,0,72,1,0,1,3,10.492930185952554,1,0,73,751.7,72,2,2025,8,31
3,21,0,74,3,1,2,2,11.547372514643072,2,0,77,424.43,78,2,2025,8,31
3,21,2,75,3,2,2,4,5.817039521991731,3,0,78,216.96,79,2,2025,8,31
3,21,1,76,3,2,3,4,11.526912669459822,3,0,79,292.48,77,2,2025,8,31
3,21,1,74,2,4,5,5,9.955050199690833,5,0,76,149.35,75,2,2025,8,31
3,21,2,73,1,2,2,2,7.904840456442826,3,0,74,292.31,70,2,2025,8,31
3,22,1,72,1,2,4,4,12.04785013507131,3,0,73,215.07,70,2,2025,8,31
3,22,1,74,2,0,2,3,14.042665043603757,1,0,76,523.11,75,2,2025,8,31
3,22,0,72,2,4,5,6,9.368790220842971,5,0,74,134.77,74,2,2025,8,31
3,22,3,73,3,2,2,3,5.767148620760455,3,0,76,212.38,79,2,2025,8,31
3,22,1,70,0,3,5,7,11.204545575173231,4,0,70,157.5,70,2,2025,8,31
3,22,1,71,1,0,1,3,11.87616738003936,1,1,72,842.75,70,2,2025,8,31
3,23,3,67,0,4,2,4,4.173342025662096,5,0,67,141.75,64,2,2025,8,31
3,23,1,68,1,0,2,4,13.949582957015084,1,0,69,474.28,68,2,2025,8,31
3,23,1,68,1,1,3,5,12.989905882802354,2,1,69,294.35,66,2,2025,8,31
3,23,1,67,3,4,5,7,10.08622632429716,5,0,70,132.77,69,2,2025,8,31
3,23,3,67,1,1,1,1,5.766456644678433,2,0,68,384.19,69,2,2025,8,31
3,23,0,67,0,0,1,1,10.65403372758988,1,0,67,710.85,70,2,2025,8,31
1,0,1,2,4,2,3,5,11.852544538215808,3,0,6,5.89,9,0,2025,9,1
1,0,1,1,2,3,5,5,11.859244063145786,4,1,3,0.78,1,0,2025,9,1
1,0,1,1,2,2,3,3,11.662469336129371,3,0,3,2.79,4,0,2025,9,1
1,0,1,0,1,2,3,3,11.575033450572624,3,0,1,0.0,3,0,2025,9,1
1,0,1,6,8,2,5,7,15.11760976872311,3,0,14,19.68,20,1,2025,9,1
1,0,1,5,1,2,3,3,11.55212894472936,3,1,6,20.98,3,0,2025,9,1
1,1,2,3,1,3,2,3,5.026094902914988,4,0,4,7.87,1,0,2025,9,1
1,1,2,0,2,13,5,6,3.0,17,1,2,1.76,0,0,2025,9,1
1,1,0,2,5,3,4,4,10.96199899731882,4,0,7,7.51,8,0,2025,9,1
1,1,3,1,8,9,5,6,4.541717060866468,11,0,9,0.0,10,0,2025,9,1
1,1,0,3,2,0,1,2,9.258346896354908,1,1,5,32.53,4,0,2025,9,1
1,1,3,4,4,3,2,3,5.103465822594456,4,0,8,9.77,6,0,2025,9,1
1,2,0,9,6,1,2,4,11.521747564541654,2,0,15,49.27,18,1,2025,9,1
1,2,1,10,4,3,4,4,10.6275090627741,4,0,14,27.46,16,1,2025,9,1
1,2,2,12,3,1,2,4,8.222119659944026,2,0,15,48.64,17,1,2025,9,1
1,2,2,14,4,2,2,2,6.890255358514834,3,0,18,49.84,18,1,2025,9,1
1,2,1,20,6,0,2,4,14.809205566779756,1,0,26,147.67,31,1,2025,9,1
1,2,1,22,4,2,4,5,11.61479339552475,3,0,26,63.56,27,1,2025,9,1
1,3,1,23,4,3,4,4,11.274237075841375,4,0,27,68.5,29,1,2025,9,1
1,3,3,23,6,6,4,5,5.2103802994451165,8,0,29,30.07,29,1,2025,9,1
1,3,2,22,1,2,2,4,7.005233713162406,3,0,23,76.42,25,1,2025,9,1
1,3,1,23,5,4,5,7,8.670303127533387,6,0,28,40.54,28,1,2025,9,1
1,3,3,16,4,11,5,7,3.3019844280031583,15,0,20,8.71,11,0,2025,9,1
1,3,0,18,2,0,1,1,13.100713471567431,1,0,20,234.39,24,1,2025,9,1
1,4,1,18,4,4,5,5,10.491412317065894,5,0,22,37.31,19,1,2025,9,1
1,4,3,17,4,5,3,5,5.138357780001105,6,0,21,27.49,19,1,2025,9,1
1,4,1,18,5,4,5,5,10.933762393606663,5,0,23,42.93,21,1,2025,9,1
1,4,0,19,4,3,4,6,9.910061881439043,4,0,23,48.03,22,1,2025,9,1
1,4,1,22,4,1,3,5,12.64612816284949,2,0,26,95.26,32,1,2025,9,1
1,4,0,22,1,1,2,2,8.820266582543669,2,1,23,97.71,20,1,2025,9,1
1,5,3,23,6,5,4,6,6.679525963304965,6,0,29,42.7,32,1,2025,9,1
1,5,1,21,1,3,5,6,11.357555189350077,4,0,22,44.73,17,1,2025,9,1
1,5,1,26,6,1,2,2,11.520222737963392,2,0,32,148.13,38,2,2025,9,1
1,5,2,29,3,0,1,3,7.113589055720308,1,0,32,205.49,33,1,2025,9,1
1,5,3,27,7,9,4,4,3.239218849800257,12,0,34,22.86,31,1,2025,9,1
1,5,1,28,3,2,3,3,10.62407445624125,3,0,31,100.6,35,1,2025,9,1
1,6,2,26,2,4,4,4,7.1243647908177286,6,0,28,46.9,24,1,2025,9,1
1,6,2,26,4,4,3,4,5.747603661905018,5,0,30,49.97,29,1,2025,9,1
1,6,2,24,1,3,3,5,7.373419768356629,4,0,25,59.92,23,1,2025,9,1
1,6,3,27,3,0,1,2,8.001746319294092,1,0,30,217.84,35,1,2025,9,1
1,6,1,30,5,2,3,3,11.94129142832617,3,0,35,118.77,37,2,2025,9,1
1,6,1,31,1,0,2,4,15.405034287219763,1,0,32,239.06,34,1,2025,9,1
1,7,2,27,4,8,3,3,3.196471912528396,9,0,31,28.91,30,1,2025,9,1
1,7,3,24,3,6,3,4,4.42752271459482,7,0,27,36.24,26,1,2025,9,1
1,7,3,20,2,6,3,5,3.780049920229094,8,0,22,27.39,16,1,2025,9,1
1,7,1,22,4,2,4,5,12.111096410671935,3,0,26,68.0,28,1,2025,9,1
1,7,3,18,3,7,3,3,3.6889061613308503,8,0,21,22.62,19,1,2025,9,1
