day_of_week,hour,service_type,queue_length,people_arriving,people_served,active_counters,staff_available,average_service_time,capacity,holiday,current_crowd,future_crowd,year,month,day
4,23,3,366,2,5,4,5,5.454826200332909,7,1,368,368,2025,5,29
4,19,1,433,1,2,4,5,14.206873719578212,3,1,434,433,2025,5,22
0,23,3,304,5,6,4,4,4.989429233577113,8,0,309,305,2025,10,17
5,23,1,370,3,2,4,5,11.876980906786391,3,0,373,375,2025,1,21
1,18,1,402,3,3,5,7,11.14802316131307,4,0,405,406,2025,3,10
3,16,3,65,3,4,2,2,4.182912235667717,5,0,68,68,2025,10,12
5,6,2,21,3,1,1,1,4.811223659524161,2,0,24,27,2025,7,22
2,18,2,88,1,6,5,6,6.3040761296212855,8,0,89,81,2025,10,18
0,4,3,18,4,2,1,3,3.218681066329779,3,0,22,21,2025,11,21
4,18,3,288,1,4,2,2,3.661130531845632,5,0,289,284,2025,2,6
5,14,1,195,1,3,5,6,12.19988837682338,4,0,196,193,2025,1,28
3,1,1,2,2,0,2,2,13.421206113301942,1,0,4,5,2025,6,1
2,19,1,86,1,0,1,1,9.07143019089288,1,0,87,91,2025,4,12
6,16,0,289,12,4,4,5,8.175424402091044,5,0,301,311,2025,1,29
2,7,3,0,1,8,4,4,3.719309913589629,11,0,1,0,2025,8,23
1,4,1,20,6,2,3,4,11.930008830606395,3,0,26,32,2025,10,6
0,11,0,157,12,4,5,5,8.156396799868583,6,0,169,177,2025,6,27
2,5,1,0,1,1,2,3,10.98989764503692,2,0,1,3,2025,4,19
4,6,2,42,5,1,2,2,8.679649171957212,2,0,47,50,2025,10,23
4,5,1,39,4,2,5,6,16.418740973069983,3,0,43,46,2025,11,20
5,17,1,325,16,2,4,5,13.07462578740491,3,0,341,353,2025,7,22
3,6,0,2,4,3,4,5,10.388961080321934,4,0,6,10,2025,7,20
1,1,1,6,3,2,3,4,11.8949289497966,3,0,9,13,2025,6,30
6,13,3,156,4,5,3,4,4.208915426119843,7,0,160,161,2025,6,11
2,9,1,5,4,4,5,6,10.318792493032856,5,0,9,10,2025,9,20
2,5,3,1,5,4,3,3,6.136100977597059,5,0,6,4,2025,5,3
6,4,3,29,3,0,1,1,6.778950950408978,1,0,32,34,2025,8,13
0,1,3,14,4,3,3,3,5.883241576533656,5,0,18,17,2025,10,31
3,19,0,108,1,2,3,4,9.06760627317596,3,0,109,111,2025,6,15
3,11,2,27,2,3,3,4,6.883457601519541,4,0,29,27,2025,11,16
5,4,0,3,2,3,4,6,11.16564993068934,4,0,5,6,2025,5,6
2,17,1,87,5,3,4,5,9.280779585043575,4,0,92,96,2025,5,3
0,0,1,5,4,1,2,4,12.537118101931918,2,0,9,13,2025,11,7
3,8,3,0,1,7,5,5,6.641678677758804,8,0,1,0,2025,5,4
0,23,1,414,2,0,1,1,12.587077640398924,1,0,416,416,2025,8,29
4,0,0,2,3,1,2,4,8.785686288059477,2,0,5,7,2025,9,18
6,23,2,334,4,6,5,6,5.965971625122263,8,0,338,339,2025,3,12
0,18,1,376,0,2,4,4,11.72889799444923,3,0,376,376,2025,8,22
4,14,1,221,21,3,5,5,12.07053135406956,4,0,242,257,2025,2,20
1,21,3,303,1,7,4,6,4.303596145969116,9,0,304,298,2025,2,24
3,5,1,3,3,0,2,2,13.385212727046373,1,0,6,8,2025,7,20
0,16,3,313,3,3,3,5,7.933564337112355,4,0,316,317,2025,6,20
5,14,0,134,3,3,4,6,10.078447379801515,4,0,137,135,2025,11,25
2,7,0,4,2,0,2,2,14.557710709217872,1,0,6,7,2025,7,5
4,13,3,204,1,6,4,5,5.336518010167751,7,0,205,202,2025,6,26
3,21,2,82,1,1,1,2,6.664359855250992,2,0,83,86,2025,5,11
3,4,0,1,1,0,1,2,9.326388581277495,1,0,2,5,2025,2,23
2,17,1,118,10,0,1,2,12.88241619007752,1,0,128,141,2025,10,25
5,18,3,374,1,10,5,5,3.863451214900516,13,0,375,363,2025,7,1
4,10,3,97,12,2,2,2,6.806426016814502,3,0,109,118,2025,7,31
4,1,2,9,4,5,5,6,7.772660264143246,6,0,13,15,2025,5,8
4,21,0,279,4,3,4,4,10.292648068850816,4,0,283,284,2025,3,20
4,14,2,232,12,2,2,3,7.149009354609439,3,0,244,256,2025,11,20
1,1,3,11,5,3,3,4,7.85239940640252,4,0,16,16,2025,1,6
4,2,3,20,5,6,5,6,7.182673868159171,7,0,25,21,2025,2,20
4,6,0,56,4,2,3,5,11.26155820685264,3,0,60,65,2025,2,27
1,6,3,13,1,8,4,5,4.552149351164831,9,0,14,6,2025,4,21
6,14,1,197,12,1,2,3,10.852819658825988,2,0,209,219,2025,4,9
4,4,2,27,4,1,1,2,6.078498267428414,2,0,31,35,2025,10,30
4,2,3,22,6,6,4,4,5.344744798423769,7,0,28,29,2025,7,10
4,6,1,38,4,1,2,2,11.684984317004098,2,0,42,46,2025,5,1
1,1,0,27,1,1,2,2,11.94552888868943,2,0,28,28,2025,10,6
2,12,1,43,5,3,5,5,12.906335503387636,4,0,48,49,2025,3,22
5,4,1,13,2,3,4,5,11.11707205097949,4,0,15,14,2025,8,26
6,7,1,63,2,2,4,6,11.690729504360366,3,0,65,64,2025,9,10
2,14,2,60,7,0,1,3,6.863720809617927,1,0,67,77,2025,10,18
5,6,1,51,4,0,1,2,10.51868433545684,1,0,55,56,2025,9,23
1,15,1,226,16,1,2,3,11.967708027571764,2,0,242,255,2025,4,21
1,11,1,109,10,2,4,5,13.926857406129797,3,0,119,130,2025,4,14
6,11,1,134,7,0,1,1,12.758137212463078,1,0,141,147,2025,6,18
5,6,1,26,3,3,5,5,13.592543917252277,4,0,29,31,2025,12,2
2,2,3,0,1,3,2,2,3.897389822642237,5,0,1,2,2025,4,12
0,12,1,241,10,0,1,2,11.54676638758906,1,0,251,263,2025,8,29
2,15,1,71,7,1,2,4,12.469554676178152,2,0,78,84,2025,7,26
3,12,1,43,2,1,2,4,12.345607122650508,2,0,45,46,2025,10,12
1,14,2,239,10,6,3,5,4.287113055458047,7,0,249,252,2025,1,6
4,22,1,314,4,3,5,5,12.472226512462084,4,0,318,322,2025,9,18
5,1,1,15,4,0,1,1,14.793445586871684,1,0,19,22,2025,8,12
2,23,3,65,1,4,3,5,4.772187219319993,6,1,66,65,2025,10,18
3,16,3,110,4,5,3,5,4.546517623924576,7,0,114,115,2025,11,9
2,22,1,75,2,1,2,3,12.305578413547751,2,0,77,75,2025,12,6
2,21,1,73,1,3,4,4,10.459818537216847,4,0,74,75,2025,12,13
1,23,0,357,4,0,1,1,10.344952167983967,1,0,361,366,2025,10,27
3,9,2,16,8,3,3,4,7.428027797119511,4,0,24,31,2025,8,10
6,13,3,191,3,11,5,6,3.657767485652706,14,0,194,183,2025,3,5
3,22,1,94,2,0,1,1,10.25980385099536,1,0,96,99,2025,6,15
6,5,2,31,4,4,4,5,6.905253962174569,6,0,35,34,2025,4,16
2,5,0,0,0,2,3,5,11.887112807897948,3,0,0,0,2025,2,1
6,20,3,273,4,7,4,5,4.99311465196893,8,0,277,275,2025,9,3
3,18,3,72,3,4,3,4,5.940801366038315,5,0,75,77,2025,11,23
4,15,2,206,14,3,2,4,5.280379224784761,4,0,220,230,2025,12,4
6,13,1,229,0,4,4,5,8.483239661829,5,0,229,228,2025,6,25
4,22,1,344,4,0,1,2,9.68462940548814,1,0,348,349,2025,10,9
3,15,0,43,1,4,5,6,10.54224185294405,5,0,44,39,2025,11,23
3,13,3,67,0,7,4,5,4.294583371350995,9,0,67,61,2025,8,17
2,16,0,65,2,2,3,5,9.281335757237107,3,0,67,69,2025,8,30
4,2,2,14,4,5,3,3,4.634066413042876,6,0,18,16,2025,8,14
1,6,2,16,4,7,5,7,4.874733157720501,10,0,20,17,2025,6,23
3,15,3,45,6,7,5,5,5.60107202204193,9,0,51,51,2025,8,24
6,18,1,338,3,2,4,4,13.399038326196145,3,0,341,340,2025,11,5
6,5,1,19,6,1,2,4,11.182500925046067,2,0,25,29,2025,1,15
5,21,0,400,4,3,4,4,8.947775647729324,4,0,404,402,2025,5,20
2,7,0,0,1,4,5,5,10.47791892869822,5,0,1,0,2025,8,16
1,2,2,9,0,0,1,3,7.913355550327676,1,0,9,10,2025,3,17
3,0,1,3,1,0,1,1,12.827673770045534,1,0,4,5,2025,3,30
0,19,1,296,2,3,5,6,13.401070022758008,4,0,298,298,2025,1,24
0,15,0,299,16,1,2,3,8.465379437337266,2,0,315,329,2025,6,20
2,15,3,118,5,3,3,3,7.909830955580257,4,0,123,125,2025,10,4
1,20,2,293,1,4,4,5,8.66696848918167,5,0,294,288,2025,9,15
2,17,2,134,7,0,1,2,7.811373831059656,1,0,141,147,2025,3,15
6,1,1,12,3,0,1,2,11.833444546298054,1,0,15,18,2025,5,7
1,3,0,11,4,1,2,3,9.001436708951735,2,0,15,17,2025,5,19
1,10,3,131,9,15,5,7,3.0,17,0,140,131,2025,8,18
5,4,1,4,2,1,3,4,13.603365102629803,2,1,6,5,2025,4,1
0,14,1,200,5,1,3,5,12.45529131107111,2,0,205,210,2025,2,28
0,18,2,371,0,3,4,4,10.045134418142906,4,0,371,365,2025,7,25
1,2,1,10,10,0,1,2,11.4624300253728,1,0,20,33,2025,11,10
0,7,3,54,0,2,2,4,6.223925485008734,3,0,54,54,2025,12,12
2,2,1,4,2,0,2,2,13.374949353656923,1,0,6,7,2025,10,18
4,11,2,155,9,6,5,7,6.710631099404189,7,0,164,167,2025,12,11
0,9,0,29,7,1,2,2,10.21138855687274,2,0,36,44,2025,8,1
1,11,0,95,3,1,2,4,9.324624229100513,2,0,98,99,2025,1,27
1,15,1,256,9,2,4,5,12.647552024618005,3,0,265,273,2025,4,7
1,2,1,22,5,0,1,1,12.914630873377892,1,0,27,34,2025,7,28
2,23,0,19,1,1,2,4,9.155163543566896,2,0,20,23,2025,7,12
5,10,2,85,16,3,3,5,7.209196989615899,4,0,101,116,2025,3,11
4,9,3,81,21,6,3,4,3.256166385637174,9,0,102,118,2025,7,24
1,17,1,285,14,2,4,6,12.148654765431932,3,0,299,309,2025,9,15
2,18,1,100,0,3,5,7,10.431596424258368,5,1,100,99,2025,1,4
2,1,1,4,1,0,2,4,16.40013274648627,1,0,5,9,2025,3,1
6,21,2,372,4,2,2,3,6.590204528132151,3,0,376,376,2025,11,5
6,18,2,296,4,0,1,1,8.067863214665472,1,0,300,301,2025,4,16
4,17,1,266,5,0,1,1,11.263907382181268,1,0,271,277,2025,3,6
3,9,2,7,6,3,4,4,9.663943548898516,4,0,13,14,2025,4,6
2,5,0,6,2,3,4,4,9.530893463771775,4,0,8,9,2025,7,19
5,8,1,40,4,2,5,7,14.54823326415223,3,0,44,48,2025,12,2
6,21,0,216,4,0,1,2,10.885732325395573,1,0,220,227,2025,7,9
2,12,1,59,4,0,1,1,13.017367576847924,1,0,63,66,2025,2,22
4,8,1,64,2,2,4,6,14.243463397961008,3,0,66,63,2025,4,17
4,8,3,56,4,1,1,3,4.982993977691244,2,0,60,60,2025,11,6
3,2,0,0,1,3,4,4,8.30518544558797,5,0,1,2,2025,2,16
0,3,1,17,5,1,2,4,11.746647804060084,2,0,22,24,2025,7,18
3,17,3,66,3,3,2,4,5.007294351457294,4,0,69,71,2025,10,12
2,20,3,123,0,6,2,4,3.0,7,0,123,117,2025,3,29
0,6,3,38,2,4,5,5,9.469932540750207,5,0,40,37,2025,6,13
2,11,1,25,12,2,3,3,10.786410521844498,3,0,37,50,2025,5,24
2,4,2,0,0,5,4,4,5.936155297433222,7,0,0,0,2025,8,9
5,17,2,323,7,0,1,2,8.310254985596512,1,0,330,338,2025,1,21
3,9,3,9,5,5,5,5,6.697465964178554,7,0,14,13,2025,7,27
0,16,2,310,5,2,2,4,7.5541187367947105,3,0,315,316,2025,4,25
0,2,2,7,4,4,3,5,6.096656611925481,5,0,11,8,2025,4,4
3,15,0,102,5,2,3,3,11.24907236942048,3,0,107,112,2025,8,3
4,1,2,22,1,2,2,4,6.215483016127753,3,1,23,23,2025,9,4
0,2,3,14,5,6,4,5,4.991666427370604,8,0,19,18,2025,3,7
5,4,1,23,5,0,1,2,12.822015788216447,1,0,28,36,2025,6,17
3,5,2,2,2,1,1,1,5.879426050883199,2,0,4,3,2025,6,1
3,6,2,0,1,1,1,2,6.002847557347497,2,0,1,4,2025,1,5
3,23,0,46,1,2,3,5,9.77837710669224,3,1,47,48,2025,5,4
5,18,1,372,2,1,2,3,11.603754992112943,2,0,374,375,2025,9,16
4,21,3,363,4,2,1,3,3.6156660128544105,3,0,367,366,2025,5,15
0,3,1,30,5,3,5,7,13.577254082449992,4,0,35,39,2025,6,27
1,10,0,160,14,0,1,3,8.205593995153544,1,0,174,191,2025,9,8
3,18,3,110,2,11,4,5,3.0,13,0,112,105,2025,2,16
5,23,2,305,4,3,3,5,7.754710306882751,4,0,309,308,2025,8,26
4,3,1,13,1,4,5,5,10.37438466117914,5,0,14,14,2025,7,24
2,4,1,7,4,1,2,4,11.162572518594956,2,0,11,17,2025,10,18
1,8,2,15,3,8,5,7,4.921612232860882,10,0,18,10,2025,5,5
2,15,3,59,5,2,1,2,3.0,3,0,64,69,2025,12,6
5,7,0,38,1,0,1,2,8.236470640777743,1,0,39,39,2025,4,15
6,5,1,46,6,3,5,7,12.715105738750736,4,0,52,57,2025,3,19
4,9,1,55,3,1,2,4,11.403942156850569,2,0,58,62,2025,1,30
5,3,2,21,6,4,3,3,5.804227796771003,5,0,27,31,2025,6,17
1,6,3,31,2,1,1,2,4.853338517212982,2,0,33,33,2025,3,3
5,7,1,31,3,2,3,4,10.447347671087307,3,0,34,35,2025,9,16
2,4,0,7,3,0,1,2,11.675838215162756,1,0,10,11,2025,11,8
3,11,1,45,4,3,5,5,13.371001284357195,4,0,49,53,2025,4,27
3,20,0,141,3,3,4,5,8.695566043203996,5,0,144,142,2025,7,20
0,16,1,306,12,2,3,4,11.468930580600585,3,0,318,325,2025,5,16
6,20,0,339,0,1,2,2,10.739027967945631,2,0,339,338,2025,6,4
6,14,1,171,9,1,2,3,12.580337288814537,2,0,180,190,2025,3,26
6,5,3,46,2,1,1,2,5.505217390550463,2,1,48,48,2025,10,15
1,9,3,34,5,1,1,2,4.911867096569424,2,0,39,43,2025,2,3
2,7,3,14,1,2,1,1,3.78530094288566,3,0,15,11,2025,7,26
0,3,2,12,4,0,1,1,8.077482624088892,1,0,16,19,2025,12,5
3,23,2,26,2,3,3,4,7.025014348601226,4,0,28,30,2025,7,13
4,17,1,324,9,1,2,4,12.13226065954775,2,0,333,343,2025,11,20
5,1,1,8,3,3,4,4,10.704680417303251,4,0,11,13,2025,6,24
1,18,1,303,5,1,2,3,9.903635311412176,2,0,308,311,2025,3,24
1,9,0,46,3,2,3,5,10.763652031308553,3,0,49,49,2025,4,21
4,22,1,320,4,2,4,5,11.438496915253506,3,0,324,326,2025,2,6
2,23,3,100,2,8,5,7,4.902825658513968,10,0,102,97,2025,10,4
0,19,3,358,2,2,1,2,3.0,3,0,360,360,2025,1,17
1,3,1,18,6,0,1,3,13.056364026425008,1,0,24,31,2025,1,13
4,18,1,262,2,0,1,2,13.64535474746748,1,0,264,263,2025,3,20
4,2,0,24,5,3,4,6,9.67956551741106,4,0,29,29,2025,3,27
4,21,3,382,10,11,5,5,3.890816702303739,13,0,392,392,2025,12,11
0,8,1,58,3,2,4,5,12.559782660605729,3,0,61,59,2025,1,3
3,3,1,4,0,1,3,5,13.07180856723247,2,0,4,2,2025,6,22
4,21,1,338,4,2,4,6,12.469686666950304,3,0,342,341,2025,11,6
0,7,1,20,2,1,2,3,13.197542142609572,2,0,22,20,2025,1,10
6,10,0,35,4,3,4,4,9.04263046365977,4,1,39,37,2025,12,10
4,17,1,294,12,1,2,4,10.561170365100107,2,0,306,317,2025,7,17
6,20,0,335,1,2,2,4,6.575769507231365,3,1,336,336,2025,9,10
0,10,3,64,10,12,5,6,3.785370723628992,13,0,74,73,2025,5,30
2,10,1,17,1,1,2,4,12.37508635846803,2,0,18,15,2025,9,6
5,8,1,43,1,1,2,2,9.246225503756555,2,0,44,42,2025,2,18
6,9,0,71,9,3,4,6,9.91593451397474,4,0,80,88,2025,1,29
6,0,1,9,5,3,4,6,11.029323246482486,4,0,14,19,2025,7,2
5,1,1,16,4,0,1,3,10.739830068637565,1,0,20,23,2025,6,10
4,10,2,107,10,2,2,4,6.05174906259547,3,0,117,122,2025,6,12
0,22,1,317,3,3,5,7,11.355164221281283,4,0,320,317,2025,5,23
1,10,0,68,7,4,5,6,10.02670460587878,5,0,75,78,2025,5,19
3,0,1,2,0,1,3,5,12.024195143283292,2,0,2,1,2025,3,9
1,15,1,270,5,2,3,4,11.18017416132099,3,0,275,278,2025,10,13
0,23,1,333,5,3,5,6,9.9442316711625,5,0,338,339,2025,5,23
1,6,2,36,5,5,4,4,6.595118673460738,6,0,41,43,2025,8,25
5,10,3,122,18,6,5,6,7.374284855022298,7,0,140,149,2025,7,15
1,19,1,321,6,0,2,2,15.200113288022314,1,0,327,330,2025,11,10
4,3,3,24,4,6,5,6,5.351048590309118,9,0,28,23,2025,6,19
4,17,2,368,14,7,5,7,6.414716811585704,8,0,382,388,2025,4,3
0,12,2,168,0,1,2,3,8.68161760238601,2,0,168,169,2025,12,5
5,3,2,4,0,4,3,5,6.434014039066852,5,0,4,0,2025,5,6
6,9,1,77,3,0,2,3,13.379441241770934,1,0,80,83,2025,3,5
6,10,1,77,7,2,4,6,13.465042914246188,3,0,84,92,2025,1,1
1,4,0,35,6,0,1,3,7.413657242972228,1,0,41,44,2025,8,25
3,5,3,0,2,10,5,6,4.480870968369422,11,0,2,0,2025,9,21
1,19,3,341,4,8,4,5,3.997542869800497,10,0,345,338,2025,9,1
5,12,1,115,5,2,3,5,11.94309881560151,3,0,120,122,2025,4,15
3,6,3,0,0,4,4,6,7.765956343802511,5,0,0,0,2025,8,31
2,14,1,105,9,2,4,4,11.99350157087622,3,0,114,123,2025,1,11
6,10,2,135,9,12,5,7,3.875488699150667,13,0,144,139,2025,10,8
3,14,0,73,2,2,3,3,9.607392816461914,3,0,75,75,2025,8,17
5,12,1,97,1,1,2,3,10.174672783059464,2,0,98,99,2025,11,25
2,8,0,2,2,3,3,4,7.642711432987271,4,0,4,2,2025,1,4
3,1,1,1,1,1,3,4,12.631989938684937,2,0,2,5,2025,9,28
6,10,3,96,16,5,2,4,3.4089554854623936,6,0,112,120,2025,11,12
5,1,0,19,4,0,1,3,10.57831268783505,1,0,23,26,2025,6,17
6,2,1,12,1,4,4,4,8.298834544178918,5,0,13,8,2025,3,26
1,1,3,10,4,1,1,1,4.32867538363747,2,0,14,18,2025,4,21
1,3,2,15,5,2,2,4,7.729384552927526,3,0,20,25,2025,8,11
1,5,3,21,5,0,1,1,7.820840757806359,1,0,26,29,2025,1,13
5,5,1,23,3,3,5,7,12.8685027299556,4,0,26,25,2025,12,2
5,2,2,7,4,8,5,6,5.244704724662069,10,0,11,6,2025,3,4
4,3,2,17,3,0,1,3,7.848243841204898,1,0,20,20,2025,10,9
3,8,1,3,5,2,5,5,15.661587169068245,3,0,8,12,2025,6,1
3,17,3,112,4,5,4,5,5.656435414808692,7,0,116,115,2025,6,15
1,22,1,323,5,1,3,4,12.596776446637955,2,0,328,330,2025,7,21
1,16,1,269,21,1,3,3,13.339863006960467,2,0,290,313,2025,2,3
3,19,1,157,1,0,1,2,13.939617346169037,1,1,158,160,2025,1,19
5,18,0,284,2,1,2,2,10.229531192451034,2,0,286,288,2025,6,10
2,18,3,89,2,3,2,3,5.301326748198451,4,0,91,87,2025,7,19
4,11,1,148,1,3,5,7,12.8964532116454,4,0,149,145,2025,8,7
5,17,3,231,7,1,1,3,4.667184887605872,2,0,238,246,2025,3,18
2,23,1,93,2,3,5,7,11.424349911693271,4,0,95,97,2025,6,21
2,13,3,42,0,10,4,5,3.3460384051649434,12,1,42,34,2025,6,28
1,8,0,38,4,2,3,4,8.615089509951202,3,0,42,43,2025,2,17
5,2,0,20,3,3,3,4,7.939214367706407,4,0,23,22,2025,6,17
5,20,3,283,8,1,1,1,6.225736737909575,2,0,291,300,2025,4,1
3,21,1,88,0,0,1,3,15.054580401521743,1,0,88,91,2025,6,1
2,5,1,0,0,3,4,5,11.384508815431955,4,0,0,0,2025,3,22
6,0,3,10,6,3,2,3,4.666942310599751,4,0,16,16,2025,5,28
6,16,2,290,12,6,4,6,5.677984075383474,7,0,302,307,2025,5,14
0,19,1,326,4,3,4,6,11.23869085208928,4,0,330,334,2025,9,26
2,20,1,56,1,0,1,3,14.259619560335024,1,0,57,60,2025,9,6
2,2,2,4,3,3,2,3,4.608451115064849,4,0,7,4,2025,12,6
6,18,1,330,2,3,5,6,11.849037752397198,4,0,332,328,2025,9,10
6,23,3,343,4,3,3,3,7.089404142893372,4,0,347,345,2025,7,23
1,20,3,279,5,1,1,1,5.1085398671994735,2,0,284,285,2025,6,16
2,14,2,36,7,6,5,6,7.592408557925334,7,0,43,42,2025,9,6
2,4,1,0,0,1,3,4,13.900888130605844,2,0,0,1,2025,9,6
3,0,0,0,2,3,4,5,9.64980722930184,4,0,2,4,2025,3,23
0,4,1,42,4,4,5,5,11.00869760493973,5,0,46,45,2025,7,11
3,1,1,2,2,2,4,5,12.208395184986047,3,0,4,3,2025,3,2
2,19,3,90,3,4,2,4,4.11874349710356,5,0,93,95,2025,11,29
2,4,1,1,1,0,1,1,9.577421825376002,1,1,2,2,2025,11,22
1,4,1,22,6,2,4,6,13.42818175609526,3,0,28,33,2025,8,4
4,14,1,177,7,1,3,5,13.542154546203305,2,0,184,193,2025,1,30
4,4,2,18,3,6,4,6,5.36815815081255,7,1,21,20,2025,7,24
5,6,1,15,8,1,2,3,9.333905250983134,2,0,23,30,2025,4,29
2,15,2,112,12,1,1,3,5.761364503793205,2,0,124,136,2025,4,19
2,1,1,0,1,1,3,3,13.210242652040217,2,0,1,1,2025,10,11
3,3,2,0,0,5,3,5,5.296632276333564,6,0,0,0,2025,4,27
2,9,1,19,6,0,1,3,14.379095031710891,1,0,25,31,2025,10,11
3,6,1,3,3,0,1,1,9.265702680328555,1,0,6,8,2025,1,12
1,9,1,86,14,4,5,6,10.44667028708118,5,0,100,111,2025,3,31
3,12,0,42,4,3,4,5,10.237946895481771,4,0,46,46,2025,8,10
6,0,2,13,2,4,4,4,7.593043679329016,5,0,15,12,2025,6,4
3,10,1,21,7,2,3,4,11.393832236194502,3,0,28,32,2025,10,5
1,12,1,183,7,2,4,4,12.508411138286442,3,0,190,195,2025,12,8
0,19,0,276,4,0,1,2,10.431606884131291,1,0,280,281,2025,8,8
5,13,3,169,4,1,1,3,4.4300230883809615,2,0,173,176,2025,9,23
2,4,1,8,3,1,2,2,12.51451996672196,2,0,11,11,2025,7,5
3,10,1,17,5,1,2,4,13.160194024745444,2,0,22,29,2025,8,10
0,7,1,63,3,0,1,2,11.95586003802291,1,0,66,70,2025,4,25
5,11,3,146,10,3,3,5,7.68617799573609,4,0,156,161,2025,3,4
4,23,0,287,5,1,2,3,10.239208815361698,2,0,292,298,2025,3,20
6,12,0,157,5,1,2,2,9.180088225816544,2,0,162,165,2025,10,15
2,19,2,80,2,5,3,4,4.662834881568218,6,0,82,79,2025,5,3
2,22,2,81,1,3,2,2,4.923067763829387,4,0,82,79,2025,6,14
1,14,1,251,9,2,4,4,12.19863641760472,3,0,260,264,2025,8,25
5,2,1,20,4,0,1,1,13.927545445773555,1,0,24,26,2025,10,14
2,13,0,76,2,2,4,4,11.7478691524581,3,0,78,76,2025,9,13
6,14,3,146,9,2,2,3,6.5447493364734,3,0,155,162,2025,9,3
3,22,1,63,0,1,3,5,12.858538367915353,2,0,63,64,2025,3,30
2,20,1,47,1,0,1,2,12.286297475467146,1,0,48,52,2025,1,18
3,10,0,23,5,2,3,5,9.528798771696923,3,0,28,29,2025,7,13
3,16,2,57,4,1,1,3,5.75358222504482,2,0,61,65,2025,9,7
0,2,1,21,4,1,2,3,11.063082620272752,2,0,25,27,2025,7,18
0,2,0,13,2,2,4,4,13.118820842347253,3,0,15,14,2025,9,19
2,2,3,0,4,6,3,4,4.191573419266381,7,0,4,5,2025,5,24
0,12,1,232,12,0,2,4,14.778278287271895,1,0,244,258,2025,6,20
6,15,2,223,7,5,3,3,5.355663913049776,6,0,230,235,2025,1,15
5,9,1,78,5,2,4,6,13.4190214497605,3,0,83,88,2025,5,13
5,7,3,36,4,6,4,4,6.090911312776191,7,0,40,39,2025,12,2
0,0,1,3,3,0,2,4,13.607295371103412,1,0,6,7,2025,11,14
1,3,1,24,4,1,2,4,10.052340576109655,2,0,28,34,2025,7,28
3,9,2,15,5,4,3,4,6.497196865005274,5,0,20,21,2025,5,4
2,14,1,55,0,1,2,2,11.055132307063037,2,0,55,53,2025,11,1
6,4,1,14,2,2,3,4,11.346212885686992,3,0,16,17,2025,2,19
3,4,0,0,2,2,3,3,10.56586669324254,3,0,2,4,2025,11,16
4,21,1,297,2,1,3,4,12.093499562174514,2,0,299,302,2025,1,9
6,19,2,309,3,2,3,4,9.114729958134689,3,0,312,315,2025,4,2
0,3,2,16,4,4,3,3,6.575013087641602,5,0,20,18,2025,8,22
2,8,2,2,1,1,2,3,8.21212434212351,2,0,3,5,2025,4,12
0,1,0,2,2,4,5,5,9.12571763913371,5,0,4,5,2025,3,21
6,6,1,63,3,2,3,5,9.502063244142027,3,0,66,70,2025,9,17
4,0,3,10,7,4,2,3,3.91127810623438,5,0,17,18,2025,7,24
4,12,3,212,9,9,5,7,4.3309297534609925,12,0,221,220,2025,12,11
4,15,1,288,10,0,1,3,12.633422164815036,1,0,298,309,2025,4,17
0,4,2,18,3,3,2,3,4.828891110419258,4,0,21,24,2025,9,19
1,17,3,256,7,7,5,6,5.935260599383256,8,0,263,262,2025,5,19
4,16,1,269,4,2,3,5,11.47727521771034,3,1,273,275,2025,6,5
6,8,1,30,8,0,1,3,12.460430318200274,1,0,38,49,2025,6,11
2,18,2,101,1,5,5,5,7.754116066031879,6,0,102,99,2025,10,25
3,10,1,35,5,1,3,5,12.123025274284432,2,0,40,41,2025,3,2
4,4,3,43,4,6,4,4,5.741012684975114,7,0,47,46,2025,8,7
1,5,1,38,4,4,5,7,10.043963594344966,5,0,42,44,2025,4,7
2,19,3,82,2,8,5,5,4.494487510086247,11,0,84,78,2025,10,18
5,12,2,175,10,1,2,2,8.914565366687189,2,0,185,191,2025,9,9
5,10,1,97,12,3,5,6,14.215763575342928,4,0,109,115,2025,5,20
4,6,1,38,3,0,1,1,11.217519156090562,1,0,41,42,2025,1,16
5,8,2,54,5,2,2,4,6.4094248146669965,3,0,59,59,2025,4,22
0,17,1,322,10,3,5,7,13.403580252889313,4,0,332,336,2025,1,31
6,17,1,304,14,1,2,4,12.629984012752011,2,0,318,334,2025,2,12
3,18,1,75,1,2,4,6,12.071834372541096,3,0,76,76,2025,11,23
4,7,1,43,6,2,3,5,11.572066039553164,3,0,49,52,2025,5,1
1,17,1,307,7,0,1,2,11.65304345529279,1,0,314,319,2025,1,6
2,5,3,0,1,2,2,3,7.523312135541623,3,0,1,0,2025,11,29
4,12,1,226,7,2,4,4,12.25093196289204,3,0,233,241,2025,5,29
1,14,3,228,7,16,5,5,3.0,17,0,235,224,2025,10,13
6,13,0,166,4,4,5,7,9.295507657744023,5,0,170,173,2025,3,26
1,9,0,88,16,3,4,4,9.060290053629345,4,0,104,120,2025,5,12
2,18,2,107,2,6,5,6,7.166736051130541,7,0,109,103,2025,11,29
0,23,2,349,4,6,4,5,5.518985188461427,7,0,353,353,2025,3,7
2,23,2,68,1,0,1,2,7.687946255738283,1,1,69,68,2025,8,9
0,22,3,306,4,3,3,4,7.006141308550628,4,0,310,313,2025,5,30
6,3,3,14,1,1,1,1,4.644368493112722,2,0,15,17,2025,12,10
